0.0327424 -0.0327424 0.998927
0.0327424 0.0327424 0.998927
-0.0327424 0.0327424 0.998927
-0.0327424 -0.0327424 0.998927
0.998927 -0.0327424 0.0327424
0.998927 0.0327424 0.0327424
0.998927 0.0327424 -0.0327424
0.998927 -0.0327424 -0.0327424
0.0327424 0.998927 0.0327424
-0.0327424 0.998927 0.0327424
0.0327424 0.998927 -0.0327424
-0.0327424 0.998927 -0.0327424
-0.998927 0.0327424 0.0327424
-0.998927 -0.0327424 0.0327424
-0.998927 0.0327424 -0.0327424
-0.998927 -0.0327424 -0.0327424
0.0327424 -0.998927 0.0327424
-0.0327424 -0.998927 0.0327424
-0.0327424 -0.998927 -0.0327424
0.0327424 -0.998927 -0.0327424
0.0327424 0.0327424 -0.998927
-0.0327424 0.0327424 -0.998927
-0.0327424 -0.0327424 -0.998927
0.0327424 -0.0327424 -0.998927
-0.0356012 -0.746424 -0.664518
-0.0712753 -0.705308 -0.705308
-0.0356012 -0.664518 -0.746424
0.0712753 -0.705308 -0.705308
0.0356012 -0.664518 -0.746424
0.0356012 -0.746424 -0.664518
0.705308 0.0712753 -0.705308
0.664518 0.0356012 -0.746424
0.746424 0.0356012 -0.664518
0.746424 -0.0356012 -0.664518
0.705308 -0.0712753 -0.705308
0.664518 -0.0356012 -0.746424
0.746424 -0.664518 0.0356012
0.705308 -0.705308 0.0712753
0.664518 -0.746424 0.0356012
0.746424 -0.664518 -0.0356012
0.705308 -0.705308 -0.0712753
0.664518 -0.746424 -0.0356012
-0.746424 0.0356012 -0.664518
-0.705308 0.0712753 -0.705308
-0.664518 0.0356012 -0.746424
-0.705308 -0.0712753 -0.705308
-0.664518 -0.0356012 -0.746424
-0.746424 -0.0356012 -0.664518
-0.705308 -0.705308 0.0712753
-0.664518 -0.746424 0.0356012
-0.746424 -0.664518 0.0356012
-0.664518 -0.746424 -0.0356012
-0.705308 -0.705308 -0.0712753
-0.746424 -0.664518 -0.0356012
0.0356012 0.746424 -0.664518
0.0712753 0.705308 -0.705308
0.0356012 0.664518 -0.746424
-0.0712753 0.705308 -0.705308
-0.0356012 0.664518 -0.746424
-0.0356012 0.746424 -0.664518
-0.746424 0.664518 0.0356012
-0.705308 0.705308 0.0712753
-0.664518 0.746424 0.0356012
-0.746424 0.664518 -0.0356012
-0.705308 0.705308 -0.0712753
-0.664518 0.746424 -0.0356012
0.705308 0.705308 0.0712753
0.664518 0.746424 0.0356012
0.746424 0.664518 0.0356012
0.664518 0.746424 -0.0356012
0.705308 0.705308 -0.0712753
0.746424 0.664518 -0.0356012
0.0712753 -0.705308 0.705308
0.0356012 -0.746424 0.664518
0.0356012 -0.664518 0.746424
-0.0356012 -0.664518 0.746424
-0.0712753 -0.705308 0.705308
-0.0356012 -0.746424 0.664518
-0.746424 0.0356012 0.664518
-0.705308 0.0712753 0.705308
-0.664518 0.0356012 0.746424
-0.664518 -0.0356012 0.746424
-0.705308 -0.0712753 0.705308
-0.746424 -0.0356012 0.664518
0.0356012 0.664518 0.746424
0.0712753 0.705308 0.705308
0.0356012 0.746424 0.664518
-0.0712753 0.705308 0.705308
-0.0356012 0.746424 0.664518
-0.0356012 0.664518 0.746424
0.746424 -0.0356012 0.664518
0.705308 -0.0712753 0.705308
0.664518 -0.0356012 0.746424
0.664518 0.0356012 0.746424
0.705308 0.0712753 0.705308
0.746424 0.0356012 0.664518
0.829877 -0.344411 0.438959
0.829877 -0.438959 0.344411
0.846328 -0.376649 0.376649
0.789814 -0.479818 0.38206
0.765595 -0.454898 0.454898
0.789814 -0.38206 0.479818
0.907974 -0.417555 0.0350816
0.931126 -0.358187 0.0686062
0.945861 -0.322837 0.0335112
0.907974 -0.417555 -0.0350816
0.931126 -0.358187 -0.0686062
0.945861 -0.322837 -0.0335112
0.907974 -0.0350816 0.417555
0.931126 -0.0686062 0.358187
0.945861 -0.0335112 0.322837
0.945861 0.0335112 0.322837
0.931126 0.0686062 0.358187
0.907974 0.0350816 0.417555
0.38206 -0.789814 0.479818
0.479818 -0.789814 0.38206
0.454898 -0.765595 0.454898
0.344411 -0.829877 0.438959
0.376649 -0.846328 0.376649
0.438959 -0.829877 0.344411
0.38206 -0.479818 0.789814
0.454898 -0.454898 0.765595
0.479818 -0.38206 0.789814
0.344411 -0.438959 0.829877
0.376649 -0.376649 0.846328
0.438959 -0.344411 0.829877
0.0350816 -0.907974 0.417555
0.0335112 -0.945861 0.322837
0.0686062 -0.931126 0.358187
-0.0335112 -0.945861 0.322837
-0.0686062 -0.931126 0.358187
-0.0350816 -0.907974 0.417555
0.322837 -0.945861 0.0335112
0.358187 -0.931126 0.0686062
0.417555 -0.907974 0.0350816
0.322837 -0.945861 -0.0335112
0.358187 -0.931126 -0.0686062
0.417555 -0.907974 -0.0350816
0.0335112 -0.322837 0.945861
0.0350816 -0.417555 0.907974
0.0686062 -0.358187 0.931126
-0.0350816 -0.417555 0.907974
-0.0686062 -0.358187 0.931126
-0.0335112 -0.322837 0.945861
0.322837 -0.0335112 0.945861
0.358187 -0.0686062 0.931126
0.417555 -0.0350816 0.907974
0.417555 0.0350816 0.907974
0.358187 0.0686062 0.931126
0.322837 0.0335112 0.945861
0.438959 0.344411 0.829877
0.344411 0.438959 0.829877
0.376649 0.376649 0.846328
0.38206 0.479818 0.789814
0.454898 0.454898 0.765595
0.479818 0.38206 0.789814
0.0350816 0.417555 0.907974
0.0686062 0.358187 0.931126
0.0335112 0.322837 0.945861
-0.0335112 0.322837 0.945861
-0.0350816 0.417555 0.907974
-0.0686062 0.358187 0.931126
0.479818 0.789814 0.38206
0.38206 0.789814 0.479818
0.454898 0.765595 0.454898
0.438959 0.829877 0.344411
0.376649 0.846328 0.376649
0.344411 0.829877 0.438959
0.789814 0.479818 0.38206
0.765595 0.454898 0.454898
0.789814 0.38206 0.479818
0.829877 0.438959 0.344411
0.846328 0.376649 0.376649
0.829877 0.344411 0.438959
0.417555 0.907974 0.0350816
0.322837 0.945861 0.0335112
0.358187 0.931126 0.0686062
0.417555 0.907974 -0.0350816
0.358187 0.931126 -0.0686062
0.322837 0.945861 -0.0335112
0.0335112 0.945861 0.322837
0.0686062 0.931126 0.358187
0.0350816 0.907974 0.417555
-0.0350816 0.907974 0.417555
-0.0335112 0.945861 0.322837
-0.0686062 0.931126 0.358187
0.945861 0.322837 0.0335112
0.907974 0.417555 0.0350816
0.931126 0.358187 0.0686062
0.945861 0.322837 -0.0335112
0.931126 0.358187 -0.0686062
0.907974 0.417555 -0.0350816
-0.829877 0.344411 0.438959
-0.829877 0.438959 0.344411
-0.846328 0.376649 0.376649
-0.789814 0.479818 0.38206
-0.765595 0.454898 0.454898
-0.789814 0.38206 0.479818
-0.907974 0.417555 0.0350816
-0.931126 0.358187 0.0686062
-0.945861 0.322837 0.0335112
-0.907974 0.417555 -0.0350816
-0.931126 0.358187 -0.0686062
-0.945861 0.322837 -0.0335112
-0.907974 0.0350816 0.417555
-0.931126 0.0686062 0.358187
-0.945861 0.0335112 0.322837
-0.945861 -0.0335112 0.322837
-0.931126 -0.0686062 0.358187
-0.907974 -0.0350816 0.417555
-0.38206 0.789814 0.479818
-0.479818 0.789814 0.38206
-0.454898 0.765595 0.454898
-0.344411 0.829877 0.438959
-0.376649 0.846328 0.376649
-0.438959 0.829877 0.344411
-0.38206 0.479818 0.789814
-0.454898 0.454898 0.765595
-0.479818 0.38206 0.789814
-0.344411 0.438959 0.829877
-0.376649 0.376649 0.846328
-0.438959 0.344411 0.829877
-0.322837 0.945861 0.0335112
-0.358187 0.931126 0.0686062
-0.417555 0.907974 0.0350816
-0.322837 0.945861 -0.0335112
-0.358187 0.931126 -0.0686062
-0.417555 0.907974 -0.0350816
-0.322837 0.0335112 0.945861
-0.358187 0.0686062 0.931126
-0.417555 0.0350816 0.907974
-0.417555 -0.0350816 0.907974
-0.358187 -0.0686062 0.931126
-0.322837 -0.0335112 0.945861
