-4.0 -4.0 4
-4.0 -3.9 4
-4.0 -3.8 4
-4.0 -3.7 4
-4.0 -3.6 4
-4.0 -3.5 4
-4.0 -3.4 4
-4.0 -3.3 4
-4.0 -3.2 4
-4.0 -3.1 4
-4.0 -3.0 4
-4.0 -2.9 4
-4.0 -2.8 4
-4.0 -2.7 4
-4.0 -2.6 4
-4.0 -2.5 4
-4.0 -2.4 4
-4.0 -2.3 4
-4.0 -2.2 4
-4.0 -2.1 4
-4.0 -2.0 4
-4.0 -1.9 4
-4.0 -1.8 4
-4.0 -1.7 4
-4.0 -1.6 4
-4.0 -1.5 4
-4.0 -1.4 4
-4.0 -1.3 4
-4.0 -1.2 4
-4.0 -1.1 4
-4.0 -1.0 4.0
-4.0 -0.9 3.6
-4.0 -0.8 3.2
-4.0 -0.7 2.8
-4.0 -0.6 2.4
-4.0 -0.5 2.0
-4.0 -0.4 1.6
-4.0 -0.3 1.2
-4.0 -0.2 0.8
-4.0 -0.0999999 0.4
-4.0 0.0 0.0
-4.0 0.0999999 -0.4
-4.0 0.2 -0.800001
-4.0 0.3 -1.2
-4.0 0.4 -1.6
-4.0 0.5 -2.0
-4.0 0.6 -2.4
-4.0 0.7 -2.8
-4.0 0.8 -3.2
-4.0 0.9 -3.6
-4.0 1.0 -4.0
-4.0 1.1 -4
-4.0 1.2 -4
-4.0 1.3 -4
-4.0 1.4 -4
-4.0 1.5 -4
-4.0 1.6 -4
-4.0 1.7 -4
-4.0 1.8 -4
-4.0 1.9 -4
-4.0 2.0 -4
-4.0 2.1 -4
-4.0 2.2 -4
-4.0 2.3 -4
-4.0 2.4 -4
-4.0 2.5 -4
-4.0 2.6 -4
-4.0 2.7 -4
-4.0 2.8 -4
-4.0 2.9 -4
-4.0 3.0 -4
-4.0 3.1 -4
-4.0 3.2 -4
-4.0 3.3 -4
-4.0 3.4 -4
-4.0 3.5 -4
-4.0 3.6 -4
-4.0 3.7 -4
-4.0 3.8 -4
-4.0 3.9 -4
-4.0 4.0 -4
