0.711866 -10.0376 -1.59821
0.351878 -10.0377 -1.7487
-0.0382586 -10.0319 -1.75009
-0.399148 -10.0213 -1.60214
-0.67585 -10.0075 -1.3274
-0.826237 -9.9925 -0.967675
-0.827415 -9.97864 -0.577743
-0.679206 -9.96802 -0.216963
-0.404171 -9.96227 0.0597386
-0.0441828 -9.96225 0.210236
0.345953 -9.96797 0.211619
0.706843 -9.97857 0.0636755
0.983545 -9.99241 -0.211071
1.13393 -10.0074 -0.570793
1.13511 -10.0213 -0.960725
0.9869 -10.0319 -1.32151
0.868936 -8.3667 -1.66762
0.528825 -8.36755 -1.85884
0.14152 -8.36019 -1.90555
-0.234014 -8.34574 -1.80064
-0.540607 -8.32639 -1.56009
-0.731583 -8.30509 -1.22051
-0.777866 -8.28509 -0.833598
-0.672412 -8.26942 -0.458265
-0.431274 -8.26049 -0.151649
-0.0911629 -8.25963 0.0395706
0.296142 -8.26699 0.086282
0.671676 -8.28145 -0.018626
0.978269 -8.3008 -0.259182
1.16924 -8.32209 -0.598764
1.21553 -8.3421 -0.985673
1.11007 -8.35776 -1.36101
1.02768 -7.16533 -1.72092
0.712052 -7.16759 -1.9503
0.332854 -7.15876 -2.0418
-0.0521878 -7.14016 -1.98148
-0.384453 -7.11465 -1.77853
-0.613358 -7.08609 -1.46384
-0.704055 -7.05884 -1.08533
-0.642734 -7.03705 -0.700613
-0.438732 -7.02403 -0.368266
-0.123107 -7.02176 -0.138884
0.256092 -7.0306 -0.0473874
0.641133 -7.04919 -0.107707
0.973398 -7.07471 -0.310659
1.2023 -7.10326 -0.625345
1.293 -7.13051 -1.00386
1.23168 -7.15231 -1.38857
1.18637 -6.26008 -1.75826
0.899527 -6.26444 -2.02272
0.533636 -6.25444 -2.15787
0.144404 -6.23159 -2.14313
-0.208912 -6.19938 -1.98073
-0.472523 -6.16271 -1.69542
-0.606296 -6.12716 -1.33061
-0.589866 -6.09814 -0.941861
-0.425734 -6.08007 -0.588342
-0.138887 -6.07571 -0.323879
0.227004 -6.08571 -0.188732
0.616236 -6.10856 -0.203477
0.969552 -6.14077 -0.365869
1.23316 -6.17744 -0.651185
1.36694 -6.213 -1.01599
1.35051 -6.24201 -1.40474
1.34334 -5.55353 -1.77997
1.08919 -5.56078 -2.07594
0.74167 -5.55007 -2.25302
0.353683 -5.52301 -2.28425
-0.0157041 -5.48374 -2.16486
-0.310255 -5.43822 -1.91305
-0.485127 -5.39339 -1.56715
-0.513697 -5.35607 -1.17981
-0.391617 -5.33195 -0.810003
-0.137471 -5.32469 -0.514033
0.210049 -5.33541 -0.336956
0.598036 -5.36246 -0.305731
0.967422 -5.40174 -0.425112
1.26197 -5.44726 -0.676923
1.43685 -5.49209 -1.02283
1.46542 -5.5294 -1.41017
1.49692 -4.98662 -1.78658
1.27897 -4.99765 -2.11003
0.954681 -4.98682 -2.32673
0.573431 -4.95577 -2.40371
0.193261 -4.90923 -2.32924
-0.127953 -4.85429 -2.11467
-0.341309 -4.7993 -1.79264
-0.414324 -4.75265 -1.41221
-0.335884 -4.72143 -1.03127
-0.11793 -4.7104 -0.707826
0.206356 -4.72123 -0.491119
0.587606 -4.75228 -0.414141
0.967776 -4.79882 -0.488609
1.28899 -4.85376 -0.703187
1.50235 -4.90875 -1.02521
1.57536 -4.9554 -1.40565
1.64556 -4.52137 -1.77881
1.4668 -4.53714 -2.12527
1.17034 -4.52692 -2.37874
0.801311 -4.49226 -2.50063
0.415893 -4.43845 -2.47237
0.0727641 -4.37368 -2.29828
-0.175837 -4.3078 -2.00486
-0.292063 -4.25084 -1.63677
-0.25822 -4.21148 -1.25006
-0.0794599 -4.19571 -0.903594
0.217002 -4.20593 -0.650125
0.586033 -4.24058 -0.528239
0.971451 -4.29439 -0.556492
1.31458 -4.35917 -0.730583
1.56318 -4.42505 -1.02401
1.67941 -4.48201 -1.3921
1.7878 -4.13215 -1.75757
1.65069 -4.15367 -2.12223
1.3863 -4.14492 -2.40904
1.03488 -4.10723 -2.57434
0.649928 -4.04633 -2.59296
0.290055 -3.9715 -2.46207
0.0100462 -3.89413 -2.20159
-0.14747 -3.82599 -1.85118
-0.158514 -3.77747 -1.46419
-0.0214029 -3.75594 -1.09953
0.242988 -3.76469 -0.812713
0.594408 -3.80239 -0.647413
0.979357 -3.86329 -0.628792
1.33923 -3.93812 -0.759685
1.61924 -4.01549 -1.02016
1.77676 -4.08362 -1.37057
1.9223 -3.80097 -1.72399
1.82869 -3.82931 -2.10171
1.6002 -3.82299 -2.41793
1.2716 -3.78299 -2.62449
0.892941 -3.7154 -2.68995
0.521854 -3.63049 -2.60436
0.214837 -3.54121 -2.38072
0.0186327 -3.46114 -2.05311
-0.0368903 -3.40248 -1.67138
0.0567213 -3.37414 -1.29366
0.285216 -3.38046 -0.977441
0.613808 -3.42046 -0.770878
0.992471 -3.48805 -0.705412
1.36356 -3.57296 -0.79101
1.67057 -3.66224 -1.01464
1.86678 -3.74231 -1.34226
2.04794 -3.51478 -1.67938
1.99901 -3.55098 -2.06479
1.80974 -3.54816 -2.40597
1.50892 -3.50675 -2.651
1.14237 -3.43304 -2.76256
0.765873 -3.33827 -2.72367
0.436761 -3.23686 -2.54025
0.205134 -3.14424 -2.24023
0.106256 -3.07453 -1.86928
0.155179 -3.03833 -1.48387
0.344456 -3.04115 -1.14269
0.645271 -3.08257 -0.897664
1.01183 -3.15627 -0.786105
1.38832 -3.25104 -0.824995
1.71743 -3.35246 -1.00841
1.94906 -3.44507 -1.30843
2.16379 -3.26384 -1.62525
2.16003 -3.30895 -2.01279
2.01271 -3.31074 -2.37409
1.74425 -3.26894 -2.65413
1.39552 -3.18991 -2.81028
1.01962 -3.08568 -2.81877
0.673762 -2.97212 -2.6783
0.410612 -2.86652 -2.41027
0.270228 -2.78496 -2.05547
0.273983 -2.73985 -1.66793
0.421306 -2.73806 -1.30663
0.689766 -2.77986 -1.02659
1.03849 -2.85889 -0.870442
1.4144 -2.96312 -0.861952
1.76025 -3.07668 -1.00242
2.02341 -3.18228 -1.27045
2.26922 -3.04073 -1.5632
2.31037 -3.09574 -1.94728
2.20707 -3.10329 -2.32347
1.97506 -3.06224 -2.63448
1.64966 -2.97883 -2.83297
1.28041 -2.86577 -2.88872
0.923512 -2.74026 -2.79324
0.633314 -2.62142 -2.56107
0.453992 -2.52733 -2.22756
0.412846 -2.47233 -1.84347
0.516141 -2.46477 -1.46729
0.748149 -2.50583 -1.15627
1.07355 -2.58923 -0.957785
1.44281 -2.70229 -0.902036
1.7997 -2.8278 -0.997514
2.0899 -2.94664 -1.22968
2.36389 -2.83969 -1.49495
2.44891 -2.90549 -1.87003
2.39098 -2.91995 -2.25562
2.19894 -2.88087 -2.59301
1.90202 -2.79419 -2.83084
1.54542 -2.67311 -2.93291
1.18343 -2.53607 -2.88367
0.871162 -2.40392 -2.69062
0.656155 -2.29679 -2.38315
0.571142 -2.23099 -2.00807
0.629066 -2.21653 -1.62249
